deviceid,company_name,totalLocations
150853,Eucardo Aristizabal Hoyos,34
30369,Verdier De Jesus Garcia,0
150253,Nasly Carolina Salazar Ocampo,26
150251,Jhon Wilson Restrepo Caro,38
150255,Jhon Wilson Restrepo Caro,28
151615,Jhon Wilson Restrepo Caro,95
152584,Jhon Wilson Restrepo Caro,18
150273,Wilson Jovany Medina Alzate,118
151232,PROEXTINSEG,63
31475,Sergio Eduardo Parra Angel,646
150301,Omar Dario Moscoso Cardona,41
31471,William Guerrero Guerrero,427
150316,Alfonso Restrepo Dediego,55
150310,Nicolas Hernando Lopez Eusse,0
150298,Patrocinio Oquendo Oquendo,57
702202,Julian David Martinez Rojas,0
150321,Mauricio Montoya Arenas,129
170741,Humberto Benjumea,55
171971,Humberto Benjumea,45
172161,Humberto Benjumea,66
172183,Humberto Benjumea,79
150329,Hector Fabian Restrepo Builes,53
701737,Hector Fabian Restrepo Builes,49
150350,Jesus Farly Bonet Sanchez,5
181624,Jesus Farly Bonet Sanchez,2
150354,Jhon Jairo Ruiz Martinez,10
150355,Jhon Jairo Ruiz Martinez,514
150323,Elkin Adolfo Acevedo Florez,27
702189,Monica Jackelin Usuga Ortiz,0
150456,Pablo Andres Mora,19
150569,Pablo Andres Mora,39
150289,TRANSPORTES Y GRUAS JJ SAS,35
150425,TRANSPORTES Y GRUAS JJ SAS,99
171484,TRANSPORTES Y GRUAS JJ SAS,7
171654,TRANSPORTES Y GRUAS JJ SAS,24
181312,TRANSPORTES Y GRUAS JJ SAS,24
181358,TRANSPORTES Y GRUAS JJ SAS,10
701600,TRANSPORTES Y GRUAS JJ SAS,111
701708,TRANSPORTES Y GRUAS JJ SAS,48
150460,Leon Rodrigo Garcia Gaviria,49
150440,Jose Alejandro Zapata Sepulveda,50
171945,CONSTRUMOVIMIENTOS SAS,44
150479,Luis Fernando Correa Gonzalez,1
36410,Farid Nasario Cervantes Yance,0
150459,Yeimy Zuluaga Cardona,29
150415,Joann Herrera Herrera,36
31535,UNION TEMPORAL ALUMBRADO PUBLICO SAN MARCOS,144
31546,UNION TEMPORAL ALUMBRADO PUBLICO SAN MARCOS,360
151945,UNION TEMPORAL ALUMBRADO PUBLICO SAN MARCOS,144
152701,UNION TEMPORAL ALUMBRADO PUBLICO SAN MARCOS,146
181686,UNION TEMPORAL ALUMBRADO PUBLICO SAN MARCOS,145
31562,UNION TEMPORAL ALUMBRADO PUBLICO URABA,145
172751,UNION TEMPORAL ALUMBRADO PUBLICO URABA,153
172850,UNION TEMPORAL ALUMBRADO PUBLICO URABA,145
31533,ALUMBRADO PUBLICO TURBO S.A.,149
150501,Luis Felipe Acevedo Murillo,156
171929,Hernan Albeiro Jaramillo Osorio,0
150484,Alexander Farid Garcia Garcia,44
152613,Alexander Farid Garcia Garcia,115
170258,Alexander Farid Garcia Garcia,196
170749,Alexander Farid Garcia Garcia,204
171646,Alexander Farid Garcia Garcia,43
171653,Alexander Farid Garcia Garcia,0
172047,Alexander Farid Garcia Garcia,0
172186,Alexander Farid Garcia Garcia,77
150508,A RECONSTRUIR SAS,201
150511,A RECONSTRUIR SAS,163
171020,A RECONSTRUIR SAS,8
171552,A RECONSTRUIR SAS,2
181441,A RECONSTRUIR SAS,2
160074,Ana Maria Parra Cardenas,33
150505,John Fredy Ochoa Cataño,73
170775,Gustavo Ossa,4
200000,PROSALCO IPS,290
200014,PROSALCO IPS,295
200272,PROSALCO IPS,289
200273,PROSALCO IPS,291
200373,PROSALCO IPS,299
201163,PROSALCO IPS,297
201173,PROSALCO IPS,337
201177,PROSALCO IPS,321
201178,PROSALCO IPS,309
250051,PROSALCO IPS,290
150532,Luis Alfonso Guaman Pilamunga,30
702109,Luis Alfonso Guaman Pilamunga,49
150575,Oscar Jose Pino Henao,2
170513,Oscar Jose Pino Henao,72
150626,CMM TRANSPORTE EMPRESARIAL SAS,77
150708,CMM TRANSPORTE EMPRESARIAL SAS,39
172132,CMM TRANSPORTE EMPRESARIAL SAS,44
172142,CMM TRANSPORTE EMPRESARIAL SAS,77
172407,CMM TRANSPORTE EMPRESARIAL SAS,154
172873,CMM TRANSPORTE EMPRESARIAL SAS,3
701253,CMM TRANSPORTE EMPRESARIAL SAS,91
701287,CMM TRANSPORTE EMPRESARIAL SAS,67
701351,CMM TRANSPORTE EMPRESARIAL SAS,72
701777,CMM TRANSPORTE EMPRESARIAL SAS,69
702183,CMM TRANSPORTE EMPRESARIAL SAS,72
150203,Gonzalo Alfonso Giraldo Suarez,30
150542,Yuliana Garcia Sepulveda,157
150583,Wberney Betancur Cadavid,51
150604,DOMILOGÍSTICA SAS,194
150650,DOMILOGÍSTICA SAS,281
150667,DOMILOGÍSTICA SAS,79
181359,DOMILOGÍSTICA SAS,243
150563,Jorge Daniel Rojas Garcia,1
150564,Jimmy Alexander Duarte Walteros,110
150605,Raul Enrique Sanin Aguirre,170
150824,LOGICUARTAS SAS,324
150825,LOGICUARTAS SAS,287
150826,LOGICUARTAS SAS,196
150827,LOGICUARTAS SAS,92
150568,Jackeline Suescun Rodriguez,177
150660,Luis Carlos Correa,50
200005,RONELLY SA,288
200006,RONELLY SA,288
200007,RONELLY SA,288
150455,Marvin Xavier Rangel Ardila,93
701587,Ana Elena Mugno,101
150637,Gabriel Jaime Cardona Cuervo,29
200009,LABORATORIOS LIMITADA DE CARTAGENA SAS,466
150981,ECOTRANSA SAS,50
160452,ECOTRANSA SAS,90
400014,ECOTRANSA SAS,77
400053,ECOTRANSA SAS,60
400898,ECOTRANSA SAS,215
400960,ECOTRANSA SAS,179
411497,ECOTRANSA SAS,858
490112,ECOTRANSA SAS,425
902219,ECOTRANSA SAS,500
170317,Edwin Alberto Martinez,55
150702,Jose Elias Cardenas Ruiz,32
150784,Victor Hugo Echeverri Restrepo,783
181432,ENERGIZANDO INGENIERIA Y CONSTRUCCION S.A.S,19
170431,TRUST RENTAL,1
172604,Juan Fernando Duque Bermudez,15
150818,Julian Ortiz Vasquez,17
150817,Oscar Hernan Restrepo Cano,0
150819,Carlos Arturo Gutierrez,0
150836,Jaime Orlando Diaz Jaramillo,199
150837,ASG APLICACIONES IND SAS,0
150832,Mario De Jesus Higuita Usuga,41
201016,PANISIMO S.A.S.,788
201207,PANISIMO S.A.S.,513
150838,OCCIDENTE LIMPIO SA ESP,3000
150839,OCCIDENTE LIMPIO SA ESP,2895
170077,OCCIDENTE LIMPIO SA ESP,3000
905205,OCCIDENTE LIMPIO SA ESP,3000
150850,Gabriel De Jesus Giraldo Giraldo,172
150882,Hernan Dario Acosta Moncada,263
150895,PLASDECOR DE MONTERIA S.A.S.,144
150896,PLASDECOR DE MONTERIA S.A.S.,185
151871,PLASDECOR DE MONTERIA S.A.S.,395
151872,PLASDECOR DE MONTERIA S.A.S.,151
170287,Rodrigo Eduardo Aristizzabal Gomez,31
171281,Rodrigo Eduardo Aristizzabal Gomez,3
150913,Marta Gomez Atehortua,36
150873,Jose Daniel Alvarez Forero,56
160164,Diego Alejandro Muñoz Alvarez,91
160165,Diego Alejandro Muñoz Alvarez,1
150724,Daniel Jaramillo Mira,2
150943,Juan Carlos Hoyos Tobon,194
151376,Juan Fernando Roldan Isaza,0
150691,Ruben Dario Castro Villa,103
150961,Juan Guillermo Palacio Molina,95
150854,Laurencio Aldana Organista,147
150711,Leandro Huberto Chacón Correa,2
160797,Alejandro Fernandez Giraldo,471
180147,Alejandro Fernandez Giraldo,428
180997,Alejandro Fernandez Giraldo,562
151056,Jose Maria Castaño Arcela,55
160301,ANTIOQUEÑA DE INCUBACION S.A.S.,330
150885,Juan Albeiro Zapata Londoño,0
152418,Jhon Jairo Vargas Londoño,35
151158,Jhon Fredy Piedrahita Giraldo,5
151138,Salua Yamile Sus Merlano,0
171192,Oscar Alejandro Builes Gil,7
151161,Jhony Alejandro Roldan,182
151210,Danilo Antonio Parra Casas,5
200003,SEFARCOL,308
201152,SEFARCOL,290
151113,Napoleon Enrique Guerrero Alvarez,50
151255,Diana Patricia Montealegre Moreno,72
200017,AGROPECUARIA ALIAR S.A,380
200018,AGROPECUARIA ALIAR S.A,509
200022,AGROPECUARIA ALIAR S.A,496
200024,AGROPECUARIA ALIAR S.A,511
200027,AGROPECUARIA ALIAR S.A,536
200030,AGROPECUARIA ALIAR S.A,690
200033,AGROPECUARIA ALIAR S.A,498
200034,AGROPECUARIA ALIAR S.A,362
200037,AGROPECUARIA ALIAR S.A,650
200040,AGROPECUARIA ALIAR S.A,470
200041,AGROPECUARIA ALIAR S.A,546
200042,AGROPECUARIA ALIAR S.A,532
200043,AGROPECUARIA ALIAR S.A,775
200044,AGROPECUARIA ALIAR S.A,547
200061,AGROPECUARIA ALIAR S.A,689
200199,AGROPECUARIA ALIAR S.A,1002
200200,AGROPECUARIA ALIAR S.A,483
200286,AGROPECUARIA ALIAR S.A,464
200288,AGROPECUARIA ALIAR S.A,551
200343,AGROPECUARIA ALIAR S.A,324
200344,AGROPECUARIA ALIAR S.A,1043
200345,AGROPECUARIA ALIAR S.A,575
200346,AGROPECUARIA ALIAR S.A,616
200347,AGROPECUARIA ALIAR S.A,651
200348,AGROPECUARIA ALIAR S.A,356
200350,AGROPECUARIA ALIAR S.A,295
200351,AGROPECUARIA ALIAR S.A,302
200354,AGROPECUARIA ALIAR S.A,544
200358,AGROPECUARIA ALIAR S.A,291
200359,AGROPECUARIA ALIAR S.A,351
200360,AGROPECUARIA ALIAR S.A,811
200361,AGROPECUARIA ALIAR S.A,307
201017,AGROPECUARIA ALIAR S.A,524
201019,AGROPECUARIA ALIAR S.A,562
201022,AGROPECUARIA ALIAR S.A,579
201032,AGROPECUARIA ALIAR S.A,470
201042,AGROPECUARIA ALIAR S.A,580
201060,AGROPECUARIA ALIAR S.A,609
201088,AGROPECUARIA ALIAR S.A,567
201121,AGROPECUARIA ALIAR S.A,309
201197,AGROPECUARIA ALIAR S.A,353
201198,AGROPECUARIA ALIAR S.A,295
260991,AGROPECUARIA ALIAR S.A,290
260992,AGROPECUARIA ALIAR S.A,290
260993,AGROPECUARIA ALIAR S.A,290
260994,AGROPECUARIA ALIAR S.A,367
260995,AGROPECUARIA ALIAR S.A,455
260996,AGROPECUARIA ALIAR S.A,289
260997,AGROPECUARIA ALIAR S.A,290
260998,AGROPECUARIA ALIAR S.A,290
260999,AGROPECUARIA ALIAR S.A,311
261000,AGROPECUARIA ALIAR S.A,294
261001,AGROPECUARIA ALIAR S.A,2342
261002,AGROPECUARIA ALIAR S.A,2498
261003,AGROPECUARIA ALIAR S.A,292
261005,AGROPECUARIA ALIAR S.A,290
261006,AGROPECUARIA ALIAR S.A,292
261007,AGROPECUARIA ALIAR S.A,869
261008,AGROPECUARIA ALIAR S.A,292
261009,AGROPECUARIA ALIAR S.A,290
261010,AGROPECUARIA ALIAR S.A,290
261011,AGROPECUARIA ALIAR S.A,1386
261012,AGROPECUARIA ALIAR S.A,290
261013,AGROPECUARIA ALIAR S.A,299
261014,AGROPECUARIA ALIAR S.A,292
261015,AGROPECUARIA ALIAR S.A,3000
261016,AGROPECUARIA ALIAR S.A,290
261017,AGROPECUARIA ALIAR S.A,292
261018,AGROPECUARIA ALIAR S.A,290
261019,AGROPECUARIA ALIAR S.A,550
261020,AGROPECUARIA ALIAR S.A,290
261021,AGROPECUARIA ALIAR S.A,866
261022,AGROPECUARIA ALIAR S.A,866
261023,AGROPECUARIA ALIAR S.A,578
261024,AGROPECUARIA ALIAR S.A,640
261025,AGROPECUARIA ALIAR S.A,290
261026,AGROPECUARIA ALIAR S.A,524
261030,AGROPECUARIA ALIAR S.A,2089
261031,AGROPECUARIA ALIAR S.A,2604
261032,AGROPECUARIA ALIAR S.A,1307
261033,AGROPECUARIA ALIAR S.A,2626
261034,AGROPECUARIA ALIAR S.A,298
261035,AGROPECUARIA ALIAR S.A,296
261036,AGROPECUARIA ALIAR S.A,292
261037,AGROPECUARIA ALIAR S.A,292
261038,AGROPECUARIA ALIAR S.A,290
261039,AGROPECUARIA ALIAR S.A,1678
261040,AGROPECUARIA ALIAR S.A,1259
261041,AGROPECUARIA ALIAR S.A,2233
261042,AGROPECUARIA ALIAR S.A,344
261043,AGROPECUARIA ALIAR S.A,291
261044,AGROPECUARIA ALIAR S.A,290
261045,AGROPECUARIA ALIAR S.A,290
261046,AGROPECUARIA ALIAR S.A,289
261047,AGROPECUARIA ALIAR S.A,290
261048,AGROPECUARIA ALIAR S.A,290
261049,AGROPECUARIA ALIAR S.A,1872
261050,AGROPECUARIA ALIAR S.A,724
261051,AGROPECUARIA ALIAR S.A,290
261052,AGROPECUARIA ALIAR S.A,1098
261053,AGROPECUARIA ALIAR S.A,290
261054,AGROPECUARIA ALIAR S.A,454
261055,AGROPECUARIA ALIAR S.A,290
261056,AGROPECUARIA ALIAR S.A,291
261057,AGROPECUARIA ALIAR S.A,290
261058,AGROPECUARIA ALIAR S.A,290
261059,AGROPECUARIA ALIAR S.A,312
261060,AGROPECUARIA ALIAR S.A,289
261061,AGROPECUARIA ALIAR S.A,290
261062,AGROPECUARIA ALIAR S.A,290
261063,AGROPECUARIA ALIAR S.A,290
261064,AGROPECUARIA ALIAR S.A,290
261065,AGROPECUARIA ALIAR S.A,290
261066,AGROPECUARIA ALIAR S.A,290
261067,AGROPECUARIA ALIAR S.A,1662
261068,AGROPECUARIA ALIAR S.A,1036
261069,AGROPECUARIA ALIAR S.A,1249
261070,AGROPECUARIA ALIAR S.A,1809
261071,AGROPECUARIA ALIAR S.A,1850
261072,AGROPECUARIA ALIAR S.A,3000
261073,AGROPECUARIA ALIAR S.A,1158
261074,AGROPECUARIA ALIAR S.A,290
261077,AGROPECUARIA ALIAR S.A,390
261078,AGROPECUARIA ALIAR S.A,580
261079,AGROPECUARIA ALIAR S.A,290
261080,AGROPECUARIA ALIAR S.A,290
261081,AGROPECUARIA ALIAR S.A,310
261082,AGROPECUARIA ALIAR S.A,509
261083,AGROPECUARIA ALIAR S.A,3000
261084,AGROPECUARIA ALIAR S.A,833
261085,AGROPECUARIA ALIAR S.A,291
261086,AGROPECUARIA ALIAR S.A,290
261088,AGROPECUARIA ALIAR S.A,3000
261089,AGROPECUARIA ALIAR S.A,535
261090,AGROPECUARIA ALIAR S.A,212
261091,AGROPECUARIA ALIAR S.A,290
261092,AGROPECUARIA ALIAR S.A,0
261093,AGROPECUARIA ALIAR S.A,0
261094,AGROPECUARIA ALIAR S.A,3000
261095,AGROPECUARIA ALIAR S.A,2977
261096,AGROPECUARIA ALIAR S.A,574
261097,AGROPECUARIA ALIAR S.A,1442
261098,AGROPECUARIA ALIAR S.A,2916
261099,AGROPECUARIA ALIAR S.A,290
261100,AGROPECUARIA ALIAR S.A,440
261101,AGROPECUARIA ALIAR S.A,374
261102,AGROPECUARIA ALIAR S.A,415
261103,AGROPECUARIA ALIAR S.A,419
261104,AGROPECUARIA ALIAR S.A,1384
261105,AGROPECUARIA ALIAR S.A,615
261106,AGROPECUARIA ALIAR S.A,2951
261107,AGROPECUARIA ALIAR S.A,444
261108,AGROPECUARIA ALIAR S.A,548
261109,AGROPECUARIA ALIAR S.A,1270
261116,AGROPECUARIA ALIAR S.A,1428
261119,AGROPECUARIA ALIAR S.A,1303
261126,AGROPECUARIA ALIAR S.A,956
261131,AGROPECUARIA ALIAR S.A,0
261132,AGROPECUARIA ALIAR S.A,534
151240,FRUTAS Y VERDURAS DAYAISA SAS,45
151243,Yobani Espinosa Garcia,53
151296,Julio Ramon Mariño Castro,278
151244,William Hernan Restrepo Correa,124
172366,Ruben Dario Corrales Iglesias,49
151373,Gerardo Ramirez,129
151436,Gerardo Ramirez,12
151322,Jose Hildebrando Munera Sierra,65
151352,Lina Maria Freydell Gallon,1
151290,Jhon Jaime Gutierrez Cañas,17
151350,Humberto Nicolas Benjumea Escobar,117
151361,Marta Lucia Hernandez Mosquera,4
150106,Andres Felipe Rivera Muñoz,100
152629,Ruben Velasquez Garzon,24
200090,ELITE FLOWER FARMERS S.A.S.,289
200105,ELITE FLOWER FARMERS S.A.S.,297
200111,ELITE FLOWER FARMERS S.A.S.,344
200116,ELITE FLOWER FARMERS S.A.S.,304
200287,ELITE FLOWER FARMERS S.A.S.,378
200289,ELITE FLOWER FARMERS S.A.S.,0
200296,ELITE FLOWER FARMERS S.A.S.,288
200301,ELITE FLOWER FARMERS S.A.S.,292
200302,ELITE FLOWER FARMERS S.A.S.,303
200305,ELITE FLOWER FARMERS S.A.S.,324
200306,ELITE FLOWER FARMERS S.A.S.,297
200308,ELITE FLOWER FARMERS S.A.S.,0
200309,ELITE FLOWER FARMERS S.A.S.,0
200310,ELITE FLOWER FARMERS S.A.S.,393
200311,ELITE FLOWER FARMERS S.A.S.,339
200312,ELITE FLOWER FARMERS S.A.S.,347
200313,ELITE FLOWER FARMERS S.A.S.,1845
200314,ELITE FLOWER FARMERS S.A.S.,0
200316,ELITE FLOWER FARMERS S.A.S.,290
200317,ELITE FLOWER FARMERS S.A.S.,288
200318,ELITE FLOWER FARMERS S.A.S.,388
200319,ELITE FLOWER FARMERS S.A.S.,515
200322,ELITE FLOWER FARMERS S.A.S.,0
200323,ELITE FLOWER FARMERS S.A.S.,0
200324,ELITE FLOWER FARMERS S.A.S.,359
200325,ELITE FLOWER FARMERS S.A.S.,290
200327,ELITE FLOWER FARMERS S.A.S.,598
200335,ELITE FLOWER FARMERS S.A.S.,289
200341,ELITE FLOWER FARMERS S.A.S.,305
200342,ELITE FLOWER FARMERS S.A.S.,410
200355,ELITE FLOWER FARMERS S.A.S.,0
200370,ELITE FLOWER FARMERS S.A.S.,343
261144,ELITE FLOWER FARMERS S.A.S.,300
261145,ELITE FLOWER FARMERS S.A.S.,290
261147,ELITE FLOWER FARMERS S.A.S.,336
261148,ELITE FLOWER FARMERS S.A.S.,290
261149,ELITE FLOWER FARMERS S.A.S.,343
261151,ELITE FLOWER FARMERS S.A.S.,0
261152,ELITE FLOWER FARMERS S.A.S.,0
261153,ELITE FLOWER FARMERS S.A.S.,0
261154,ELITE FLOWER FARMERS S.A.S.,0
261155,ELITE FLOWER FARMERS S.A.S.,0
261156,ELITE FLOWER FARMERS S.A.S.,0
261157,ELITE FLOWER FARMERS S.A.S.,0
261241,ELITE FLOWER FARMERS S.A.S.,0
904997,ELITE FLOWER FARMERS S.A.S.,656
904998,ELITE FLOWER FARMERS S.A.S.,622
172616,Freddy Andrey Contreras Barranco,41
151392,TRANSPORTES EVEREST LTDA,119
151394,TRANSPORTES EVEREST LTDA,8
151395,TRANSPORTES EVEREST LTDA,33
151469,TRANSPORTES EVEREST LTDA,80
170856,TRANSPORTES EVEREST LTDA,25
171614,TRANSPORTES EVEREST LTDA,49
171728,TRANSPORTES EVEREST LTDA,49
172420,TRANSPORTES EVEREST LTDA,56
602727,TRANSPORTES EVEREST LTDA,964
151339,Rafael Cely,28
171220,Diomer Yersi Herrera Obando,107
151200,Juan Camilo Betancur Cataño,123
151409,GRUAS FERNANDEZ S.A.S,0
151582,QUINBERLAB SA,144
151583,QUINBERLAB SA,145
200028,QUINBERLAB SA,291
200036,QUINBERLAB SA,1107
200203,QUINBERLAB SA,290
151426,Manuel Jose Palacio,58
170549,Hector Julio Guevara,583
151334,CABALLERO ACEVEDO SAS,49
151440,Luis Norberto Rojas Cardona,71
151383,Francisco Javier Montoya Gomez,84
602770,EDGAR ADOLFO HOYOS GARCIA,0
151555,ARTILAB S A,2
151420,Carlos Javier De Los Rios Gonzalez,53
151408,Eduard Manuel Caballero Cogollo,84
701905,Eduard Manuel Caballero Cogollo,43
151517,Nelson Enrrique Valderrama Muñoz,46
171440,Alberto De Jesus Sanchez Ortiz,18
152040,Diego Hernan Marin Castaño,16
170102,Diego Hernan Marin Castaño,12
151518,John Fernando Roldan Madrid,114
151565,John Fernando Roldan Madrid,2
165058,John Fernando Roldan Madrid,109
170146,John Fernando Roldan Madrid,90
171030,John Fernando Roldan Madrid,61
171031,John Fernando Roldan Madrid,272
171063,John Fernando Roldan Madrid,82
171064,John Fernando Roldan Madrid,87
171082,John Fernando Roldan Madrid,105
171083,John Fernando Roldan Madrid,101
171086,John Fernando Roldan Madrid,68
171202,John Fernando Roldan Madrid,145
171409,John Fernando Roldan Madrid,90
171843,John Fernando Roldan Madrid,115
171903,John Fernando Roldan Madrid,2
171907,John Fernando Roldan Madrid,43
171942,John Fernando Roldan Madrid,62
171965,John Fernando Roldan Madrid,56
181556,John Fernando Roldan Madrid,61
181609,John Fernando Roldan Madrid,67
181610,John Fernando Roldan Madrid,0
151477,Edier Arevalo Castañeda,17
150140,Ruben Dario Salazar Hernandez,68
150183,Ruben Dario Salazar Hernandez,74
150281,Ruben Dario Salazar Hernandez,23
151446,Ruben Dario Salazar Hernandez,125
151457,Ruben Dario Salazar Hernandez,16
152364,Ruben Dario Salazar Hernandez,26
151478,Hernan Dario Garcia Rios,28
151362,Oscar Fabian Hernandez Morales,39
151588,Jaime Alonso Sanchez Montoya,100
171205,Juan Pablo Valle Micolta,3
171565,Juan Pablo Valle Micolta,51
172441,Juan Pablo Valle Micolta,49
172442,Juan Pablo Valle Micolta,378
151589,Disney Marin Giraldo,86
151603,Jhon Fredy Marulanda Franco,67
151502,Sigifredo Narvaez Barrios,16
151599,INGENIERIA RIOJA S.A.S,25
151602,INGENIERIA RIOJA S.A.S,0
152385,INGENIERIA RIOJA S.A.S,25
170565,INGENIERIA RIOJA S.A.S,20
160708,ECORESPEL SAS,21
151923,Francisco Uriel Guerra Medina,60
171713,Ana Milena Santamaria Figueroa,26
701644,Ana Milena Santamaria Figueroa,71
151605,Ovidio Puerta Ruiz,42
151231,Delio Velandia Alfonso,188
151614,Martha Lucia Montañez Velandia,48
200057,BIOCIENTIFICA LTDA,289
200058,BIOCIENTIFICA LTDA,288
151564,Didier De Jesus Mesa Betancurt,54
701386,Didier De Jesus Mesa Betancurt,49
701940,Didier De Jesus Mesa Betancurt,229
150632,Elkin Fabio Gomez Ramirez,55
150646,Elkin Fabio Gomez Ramirez,112
151001,Fabian Dario Durango,31
151724,Juan Pablo Bustamante,0
151676,Juan Carlos Florez Rodriguez,160
151762,Luis Alonso Velez Echeverry,11
151731,John Alexis Montoya Velez,149
151747,Oscar Alexander García Hernandez,196
160751,MORANGO SAS,426
160829,MORANGO SAS,511
160830,MORANGO SAS,566
160831,MORANGO SAS,606
160832,MORANGO SAS,615
500230,RITUAL COLLECTION SAS,330
701951,RITUAL COLLECTION SAS,49
151437,Cristhian Leiton Estrada,82
151821,Cristhian Leiton Estrada,51
152234,Cristhian Leiton Estrada,68
200035,INSTITUTO DE FERTILIDAD HUMANA  SAS,1739
210037,INSTITUTO DE FERTILIDAD HUMANA  SAS,289
151840,Samuel De Jesus Zapata Garcia,149
171821,Samuel De Jesus Zapata Garcia,87
171822,Samuel De Jesus Zapata Garcia,0
151780,BANCO COLPATRIA,201
151951,BANCO COLPATRIA,2
151813,ZAPATA INGENIEROS SAS,162
151846,Veronica Escobar Londoño,0
150333,Jose Jesus Duque Jimenez,168
151761,Jose Jesus Duque Jimenez,4
170373,Jose Jesus Duque Jimenez,2
151867,Juan Carlos Rodriguez Cano,42
151722,Gladis Montenegro Armesto,136
151889,Alba Lucía Mosquera Moreno,20
170623,Lucia Vera Ayala,1
701670,Lucia Vera Ayala,130
701671,Lucia Vera Ayala,84
701721,Lucia Vera Ayala,90
151808,SOTRANSVARGAS IMT,74
160154,SOTRANSVARGAS,1
151934,Edgar Duque Diaz,58
151926,Jairo Humberto Gonzalez Restrepo,26
151925,Sandra Milena Piedrahita Gomez,6
150489,Wilson Cardenas Monsalve,106
151177,Wilson Cardenas Monsalve,245
151800,CARGOPETROL JNV SAS,210
151802,CARGOPETROL JNV SAS,166
151985,Santiago Bedoya Escobar,17
151658,Alirio de Jesus Arias Rodriguez,67
152006,Dimas Toro Quintero,78
603640,Dimas Toro Quintero,60
152049,William Pelaez Mejia,79
181421,ASEO PLUS PEREIRA S.A E.SP,0
151977,William Alberto Jaramillo Rodriguez,1
152036,Duvan Rios Barrientos,89
